CellType,annotLevel,p,fold_change,sd_from_mean,GeneSet,Study
Inh_L3-6_SST_HPGD,2,0.0655,1.1642692348324528,1.5908108336503026,UMI:In4a,AIBS2019
Inh_L3-6_SST_NPY,2,0.6537,0.9239418200840929,-0.49008838063841137,UMI:In4a,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.0445,1.2383143569761745,2.052839267968499,UMI:In4a,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.5156,0.9869571747020958,-0.14811808793466302,UMI:In4a,AIBS2019
Inh_L4-5_SST_STK32A,2,0.0826,1.1290581787312575,1.2907060288262353,UMI:In4a,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.095,1.08612565055066,1.3197552629784128,UMI:In4a,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.0222,1.1998823925827344,2.5310012214544253,UMI:In4a,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.0853,1.175794630059479,1.493593594191253,UMI:In4a,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.4693,0.9676532471483182,-0.19936102840697403,UMI:In4a,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.6114,0.9607491918177475,-0.3697468916729725,UMI:In4a,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.1302,1.128323138621868,0.9754137957588306,UMI:In4a,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.1668,1.0781312913513306,0.7375489239233314,UMI:In4a,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.0615,1.166034910964785,1.6283041115914245,UMI:In4a,AIBS2019
Inh_L5-6_SST_TH,2,0.1336,1.1719167959451078,1.1623731549698488,UMI:In4a,AIBS2019
Micro_L1-3_TYROBP,2,1,0.14192908367259255,-3.3548707886576064,UMI:In4a,AIBS2019
OPC_L1-6_PDGFRA,2,0.9946,0.700728206947821,-1.9868130891770543,UMI:In4a,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.35284923692794384,-2.9220865725132863,UMI:In4a,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.32829005864170435,-4.0959141427318615,UMI:In4b,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.3691343314499813,-4.4122442904512225,UMI:In4b,AIBS2019
Endo_L2-6_NOSTRIN,2,1,0.2825751582661122,-3.1993612278961714,UMI:In4b,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,0.9999,0.8293974949856986,-3.1900501190450665,UMI:In4b,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9564,0.8859794760619629,-1.3013025281641093,UMI:In4b,AIBS2019
Exc_L2_LAMP5_LTK,2,0.9459,0.903815365665004,-1.4512821852485938,UMI:In4b,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.9891,0.8609474678157634,-1.9623630349047076,UMI:In4b,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9881,0.8448036002051766,-1.8082867994441438,UMI:In4b,AIBS2019
Exc_L3-5_RORB_ESR1,2,0.9785,0.8859269178968369,-1.7002885608139173,UMI:In4b,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,0.9993,0.8243661105682856,-2.9001212419308806,UMI:In4b,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.9934,0.8240788411821962,-1.6151223165303066,UMI:In4b,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.7511,0.9354206142956204,-0.7055123958575161,UMI:In4b,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.7345,0.9382791048146616,-0.6405902112795255,UMI:In4b,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0.9975,0.8655227958310615,-2.500802602205153,UMI:In4b,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.9056,0.8822275077378318,-1.1200406285862714,UMI:In4b,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9937,0.8573513931260464,-2.232727902223317,UMI:In4b,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9358,0.9240546259314383,-1.4182920450224987,UMI:In4b,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.9965,0.8394784820377948,-2.265352739919302,UMI:In4b,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.9829,0.8662340088289139,-1.7592426988873908,UMI:In4b,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.9886,0.8639215507538838,-1.65930317454681,UMI:In4b,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.6725,0.944875946537039,-0.5191810954584788,UMI:In4b,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9969,0.8712940676137257,-2.45970499832611,UMI:In4b,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,0.9991,0.7974304036534141,-2.3646361899566717,UMI:In4b,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9986,0.7873345341231334,-2.2199925134501717,UMI:In4b,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9958,0.8140254736481148,-2.0075960088806064,UMI:In4b,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.3554,1.0276038256762219,0.2852061455064906,UMI:In4b,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.3061,1.0412025241821266,0.35728225622058823,UMI:In4b,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0.0015,1.4401157544384302,4.140611798448984,UMI:In4b,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0,2.876112105485357,18.91257742423163,UMI:In4b,AIBS2019
Inh_L1-2_PAX6_CDH12,2,1e-4,1.5415718204968134,6.510650899476607,UMI:In4b,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,3e-4,1.5503001561468606,5.028542604129593,UMI:In4b,AIBS2019
Inh_L1-2_SST_BAGE2,2,0,1.4210070024849284,5.3373793170926005,UMI:In4b,AIBS2019
Inh_L1-2_VIP_LBH,2,0.0522,1.1944352004581946,2.041220864578382,UMI:In4b,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0.0012,1.4640233760716406,4.683649722642244,UMI:In4b,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,2e-4,1.4938172870162942,5.75642116839741,UMI:In4b,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.0075,1.3504822183792207,3.2546490356739572,UMI:In4b,AIBS2019
Inh_L1-3_SST_CALB1,2,0.0018,1.2645706863273896,3.7850898165819786,UMI:In4b,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0.012,1.2421120017483203,3.024245492606294,UMI:In4b,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.0552,1.1543339873211795,1.8031913157302166,UMI:In4b,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0831,1.1172645365364984,1.3500384877721934,UMI:In4b,AIBS2019
Inh_L1-3_VIP_GGH,2,0.0709,1.1653884329861623,1.6159191193406794,UMI:In4b,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0,3.0040898987735236,29.70347795450446,UMI:In4b,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.0071,1.3084978080682113,2.964763136539558,UMI:In4b,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.0685,1.1537105388908868,1.5446636527972015,UMI:In4b,AIBS2019
Inh_L1-4_VIP_PENK,2,0.0126,1.310601502619081,2.663074580951537,UMI:In4b,AIBS2019
Inh_L1_SST_CHRNA4,2,0,1.638921241355115,6.620487436733412,UMI:In4b,AIBS2019
Inh_L1_SST_NMBR,2,0,2.35102058717117,18.43009868360186,UMI:In4b,AIBS2019
Inh_L2-3_VIP_CASC6,2,0.0154,1.1800620346079307,2.45184472565718,UMI:In4b,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0,1.2694970162103416,5.165941693921084,UMI:In4b,AIBS2019
Inh_L2-4_SST_FRZB,2,9e-4,1.3888105776675244,4.861372441811898,UMI:In4b,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.0261,1.198272055373956,2.262333762179167,UMI:In4b,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0.0109,1.2820660261096108,2.982925395352284,UMI:In4b,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0.0012,1.5022883518644576,4.530871090294548,UMI:In4b,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.0228,1.248278497238154,2.531134094568975,UMI:In4b,AIBS2019
Inh_L2-5_VIP_TYR,2,8e-4,1.5108948584694994,4.793236594058551,UMI:In4b,AIBS2019
Inh_L2-6_LAMP5_CA1,2,0,2.6642275196655314,19.80563612688065,UMI:In4b,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.0298,1.2626019868617246,2.4346481531033124,UMI:In4b,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.0027,1.2488462228554034,3.4353122619716236,UMI:In4b,AIBS2019
Inh_L3-6_SST_HPGD,2,0.0214,1.2520980899688843,2.7295293929825526,UMI:In4b,AIBS2019
Inh_L3-6_SST_NPY,2,0.144,1.1386635849281903,1.061318120416251,UMI:In4b,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.0445,1.1915837893446926,2.023649023036385,UMI:In4b,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0.2211,1.0480099758434298,0.5968991214106448,UMI:In4b,AIBS2019
Inh_L4-5_SST_STK32A,2,0.0155,1.259004989587706,2.9413729407386606,UMI:In4b,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0.0099,1.1516416075300033,2.568911141622844,UMI:In4b,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.0063,1.2236897170972911,3.1699085029967486,UMI:In4b,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.0111,1.304036027932883,2.926439805767064,UMI:In4b,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.2838,1.0489903278794424,0.3864426330308947,UMI:In4b,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.355,1.021719118531138,0.2330634660511498,UMI:In4b,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.0952,1.1315473193160173,1.334850225827971,UMI:In4b,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.0637,1.1452401623239066,1.5919651851798624,UMI:In4b,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.0353,1.2163693960413648,2.246026335965603,UMI:In4b,AIBS2019
Inh_L5-6_SST_TH,2,0.1373,1.1341681960366783,1.1042096427488937,UMI:In4b,AIBS2019
Micro_L1-3_TYROBP,2,1,0.17453395128887395,-3.830262702146363,UMI:In4b,AIBS2019
OPC_L1-6_PDGFRA,2,0.9999,0.6497219799788067,-2.653382931617852,UMI:In4b,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.40152884459955024,-3.1341563862437605,UMI:In4b,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.40651690363809334,-3.070879596655218,UMI:In6a,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.5031159886189998,-2.985702098751108,UMI:In6a,AIBS2019
Endo_L2-6_NOSTRIN,2,0.9999,0.3111133238548824,-2.628819879871787,UMI:In6a,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,0.9986,0.8386660232007246,-2.7094643545696386,UMI:In6a,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9852,0.8523966191339872,-1.4861027679819574,UMI:In6a,AIBS2019
Exc_L2_LAMP5_LTK,2,0.9992,0.8156387770075926,-2.6078511300774445,UMI:In6a,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.8569,0.9190418920192803,-1.0236993914354935,UMI:In6a,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.999,0.7777352114612319,-2.4074464436624003,UMI:In6a,AIBS2019
Exc_L3-5_RORB_ESR1,2,0.9173,0.9057359421427302,-1.2242864500722062,UMI:In6a,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,0.9882,0.8551290554654283,-2.0022105706962203,UMI:In6a,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.9931,0.8142125371402725,-1.5423516040208574,UMI:In6a,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.5931,0.9632770469669818,-0.34188056623356144,UMI:In6a,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.8909,0.8999382496102878,-0.9686448309805615,UMI:In6a,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0.9995,0.8211009171347967,-2.911060003006998,UMI:In6a,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.7949,0.8926617201976208,-0.8073087219090068,UMI:In6a,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9899,0.8447399348340628,-1.9469338570089045,UMI:In6a,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.9789,0.8896708349844625,-1.9337741894306162,UMI:In6a,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.9905,0.8468487159851278,-1.9823106556934929,UMI:In6a,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.9879,0.840930867929671,-1.8280505480898592,UMI:In6a,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.9086,0.8930893631563164,-1.0034472386819275,UMI:In6a,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.905,0.8661121102888569,-1.1251847316327197,UMI:In6a,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9985,0.8460821384901328,-2.591686681357406,UMI:In6a,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,0.9568,0.8620326389864311,-1.5132774893499898,UMI:In6a,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9628,0.8377957427752627,-1.3768569242793434,UMI:In6a,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9649,0.8487853098853912,-1.4676219449394174,UMI:In6a,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.8034,0.9073324504674177,-0.8494081656533684,UMI:In6a,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.6166,0.9445605889590821,-0.42419763695218626,UMI:In6a,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0.1073,1.1980237129243534,1.452609493232037,UMI:In6a,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0.001,1.526927957796445,4.480754043475785,UMI:In6a,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0.0162,1.335314322939342,3.14865898406054,UMI:In6a,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.0226,1.310431174030802,2.5187126477908173,UMI:In6a,AIBS2019
Inh_L1-2_SST_BAGE2,2,0.0137,1.2662163265267912,3.0520467767357573,UMI:In6a,AIBS2019
Inh_L1-2_VIP_LBH,2,0.0069,1.3249364592631296,3.654675750511906,UMI:In6a,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0.0053,1.4396320198347883,4.412909935294318,UMI:In6a,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0.0105,1.2585620155980446,2.76222752181704,UMI:In6a,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.0454,1.245301500866975,2.089327402165939,UMI:In6a,AIBS2019
Inh_L1-3_SST_CALB1,2,0.0351,1.1811794932162067,2.084526091031504,UMI:In6a,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0.014,1.23986372701036,2.764537549258768,UMI:In6a,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.0172,1.332426712217962,3.3295420637434967,UMI:In6a,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0304,1.259179859565941,2.8420235581502755,UMI:In6a,AIBS2019
Inh_L1-3_VIP_GGH,2,0.0386,1.2097042695971385,1.9856905160366387,UMI:In6a,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0,1.5675487219666513,6.726578032378208,UMI:In6a,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.0397,1.2506703074486305,2.058755121524941,UMI:In6a,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.0131,1.3888999521097494,3.4670873043240507,UMI:In6a,AIBS2019
Inh_L1-4_VIP_PENK,2,0.0753,1.2105156594919242,1.5652113192942425,UMI:In6a,AIBS2019
Inh_L1_SST_CHRNA4,2,0.0203,1.3467433866093994,2.905426386170582,UMI:In6a,AIBS2019
Inh_L1_SST_NMBR,2,1e-4,1.5342223136041473,6.430028587584141,UMI:In6a,AIBS2019
Inh_L2-3_VIP_CASC6,2,0.0076,1.2675987051395519,3.015804224774607,UMI:In6a,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0,1.8769654644003448,14.344861600493575,UMI:In6a,AIBS2019
Inh_L2-4_SST_FRZB,2,1e-4,1.6402972926398605,7.042419544327739,UMI:In6a,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.0102,1.333380755405832,3.2494833613550234,UMI:In6a,AIBS2019
Inh_L2-4_VIP_SPAG17,2,0,1.5411082827337828,5.510491312493564,UMI:In6a,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0,3.0184606611096974,15.753533408970924,UMI:In6a,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.0441,1.2772622707786248,2.2006833328233837,UMI:In6a,AIBS2019
Inh_L2-5_VIP_TYR,2,0.0265,1.3080815888807649,2.489176632756201,UMI:In6a,AIBS2019
Inh_L2-6_LAMP5_CA1,2,2e-4,1.5775731353323228,6.0222155324137185,UMI:In6a,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.0052,1.3367141320298723,3.1895388693488447,UMI:In6a,AIBS2019
Inh_L3-5_SST_ADGRG6,2,0.0486,1.1463355111864815,1.8134415996877449,UMI:In6a,AIBS2019
Inh_L3-6_SST_HPGD,2,0.0353,1.2135349742309125,2.202289395329801,UMI:In6a,AIBS2019
Inh_L3-6_SST_NPY,2,0.529,0.9631398697097798,-0.2328788160240847,UMI:In6a,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.047,1.2259783051641113,2.015593233817128,UMI:In6a,AIBS2019
Inh_L4-5_PVALB_MEPE,2,1e-4,1.5677079037189263,5.538786834957628,UMI:In6a,AIBS2019
Inh_L4-5_SST_STK32A,2,0.0618,1.1877682215017258,1.5980953496825192,UMI:In6a,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0,1.6467391929126753,9.568269840125048,UMI:In6a,AIBS2019
Inh_L4-6_SST_B3GAT2,2,0.0686,1.1236664487625656,1.5277313770316252,UMI:In6a,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.0694,1.2008667784760612,1.6867279939173119,UMI:In6a,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.106,1.2374892712283851,1.3777829722889532,UMI:In6a,AIBS2019
Inh_L5-6_PVALB_LGR5,2,0.0031,1.4891417074007602,4.273291623091744,UMI:In6a,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.2542,1.054110523021113,0.4222444295395079,UMI:In6a,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0.0029,1.4527106063117643,4.37092635299656,UMI:In6a,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.0982,1.134342166503892,1.1990588558030826,UMI:In6a,AIBS2019
Inh_L5-6_SST_TH,2,0.089,1.2077784730288048,1.5180360028797122,UMI:In6a,AIBS2019
Micro_L1-3_TYROBP,2,1,0.17968593867909297,-3.2323474407740984,UMI:In6a,AIBS2019
OPC_L1-6_PDGFRA,2,0.8915,0.8296670866274792,-1.1468896265143602,UMI:In6a,AIBS2019
Oligo_L1-6_OPALIN,2,1,0.3718231707960275,-2.803446997258667,UMI:In6a,AIBS2019
Astro_L1-2_FGFR3_GFAP,2,1,0.33223331812042384,-3.5859407783370547,UMI:In6b,AIBS2019
Astro_L1-6_FGFR3_SLC14A1,2,1,0.344821690055203,-4.0754218616107885,UMI:In6b,AIBS2019
Endo_L2-6_NOSTRIN,2,0.9996,0.3680275018032715,-2.496192616177027,UMI:In6b,AIBS2019
Exc_L2-3_LINC00507_FREM3,2,0.994,0.866263844927374,-2.26417597784408,UMI:In6b,AIBS2019
Exc_L2-4_LINC00507_GLP2R,2,0.9496,0.8793086350281216,-1.2295242306238994,UMI:In6b,AIBS2019
Exc_L2_LAMP5_LTK,2,0.9943,0.8486165369084577,-2.1220710068954376,UMI:In6b,AIBS2019
Exc_L3-4_RORB_CARM1P1,2,0.795,0.9364777421806187,-0.81033192572166,UMI:In6b,AIBS2019
Exc_L3-5_RORB_COL22A1,2,0.9996,0.7770922378430017,-2.46761661056489,UMI:In6b,AIBS2019
Exc_L3-5_RORB_ESR1,2,0.9331,0.9014936763270612,-1.2698797182927022,UMI:In6b,AIBS2019
Exc_L3-5_RORB_FILIP1L,2,0.9946,0.8382168593307038,-2.247226208265918,UMI:In6b,AIBS2019
Exc_L3-5_RORB_TWIST2,2,0.9787,0.8383615391090085,-1.3685810611052054,UMI:In6b,AIBS2019
Exc_L4-5_FEZF2_SCN4B,2,0.2454,1.0554940715990806,0.5314736092425741,UMI:In6b,AIBS2019
Exc_L4-5_RORB_DAPK2,2,0.5217,0.9793837566172353,-0.20909062755622074,UMI:In6b,AIBS2019
Exc_L4-5_RORB_FOLH1B,2,0.9829,0.8840124976399806,-1.9440190153662051,UMI:In6b,AIBS2019
Exc_L4-6_FEZF2_IL26,2,0.8797,0.8734821449911243,-1.0155765112397455,UMI:In6b,AIBS2019
Exc_L4-6_RORB_C1R,2,0.9924,0.8443476864613826,-2.055257313500898,UMI:In6b,AIBS2019
Exc_L4-6_RORB_SEMA3E,2,0.6637,0.9730546954535688,-0.4596479972539431,UMI:In6b,AIBS2019
Exc_L5-6_FEZF2_ABO,2,0.945,0.8882603417713032,-1.4513704956870201,UMI:In6b,AIBS2019
Exc_L5-6_FEZF2_EFTUD1P1,2,0.9214,0.8931229674146239,-1.279401091157112,UMI:In6b,AIBS2019
Exc_L5-6_RORB_TTC12,2,0.9606,0.8750335377626978,-1.3035339041537692,UMI:In6b,AIBS2019
Exc_L5-6_SLC17A7_IL15,2,0.7123,0.9357689328342553,-0.5994979536618078,UMI:In6b,AIBS2019
Exc_L5-6_THEMIS_C1QL3,2,0.9916,0.8743358172876772,-2.1324110334441095,UMI:In6b,AIBS2019
Exc_L5-6_THEMIS_CRABP1,2,0.9918,0.8237205658476927,-2.032345582678574,UMI:In6b,AIBS2019
Exc_L5-6_THEMIS_DCSTAMP,2,0.9946,0.7923187790687817,-1.7752289948034463,UMI:In6b,AIBS2019
Exc_L5-6_THEMIS_FGF10,2,0.9782,0.8384453874989182,-1.6547117835053387,UMI:In6b,AIBS2019
Exc_L6_FEZF2_OR2T8,2,0.6163,0.9578743681216213,-0.3843933383459383,UMI:In6b,AIBS2019
Exc_L6_FEZF2_SCUBE1,2,0.4332,0.9974266211653734,-0.02016755637775469,UMI:In6b,AIBS2019
Inh_L1-2_GAD1_MC4R,2,0.108,1.1590826730839736,1.2708375264937386,UMI:In6b,AIBS2019
Inh_L1-2_LAMP5_DBP,2,0.0049,1.4126301209673884,3.482463466224057,UMI:In6b,AIBS2019
Inh_L1-2_PAX6_CDH12,2,0.0768,1.1513649580635437,1.4721608551463203,UMI:In6b,AIBS2019
Inh_L1-2_PAX6_TNFAIP8L3,2,0.0564,1.2087284928386464,1.7870836673636528,UMI:In6b,AIBS2019
Inh_L1-2_SST_BAGE2,2,0.0405,1.190953267933966,2.048859035204161,UMI:In6b,AIBS2019
Inh_L1-2_VIP_LBH,2,0.0314,1.236903618901111,2.434785229745861,UMI:In6b,AIBS2019
Inh_L1-2_VIP_PCDH20,2,0.0442,1.1949154102194999,1.9255851397036348,UMI:In6b,AIBS2019
Inh_L1-2_VIP_TSPAN12,2,0.0923,1.1186893494253212,1.3312972935845062,UMI:In6b,AIBS2019
Inh_L1-3_PAX6_SYT6,2,0.1505,1.1116774640010505,0.9527804532729881,UMI:In6b,AIBS2019
Inh_L1-3_SST_CALB1,2,3e-4,1.4235793271115438,5.07329120187816,UMI:In6b,AIBS2019
Inh_L1-3_VIP_ADAMTSL1,2,0.128,1.0974640798808262,1.0721171028974559,UMI:In6b,AIBS2019
Inh_L1-3_VIP_CCDC184,2,0.0309,1.2529281554153966,2.5840230380985267,UMI:In6b,AIBS2019
Inh_L1-3_VIP_CHRM2,2,0.0321,1.1927971506373412,2.234245612010079,UMI:In6b,AIBS2019
Inh_L1-3_VIP_GGH,2,0.2277,1.0594794375466323,0.5256770074213386,UMI:In6b,AIBS2019
Inh_L1-4_LAMP5_LCP2,2,0,1.443686572250149,5.420970491092404,UMI:In6b,AIBS2019
Inh_L1-4_VIP_CHRNA6,2,0.123,1.1343129457080507,1.1641038305578575,UMI:In6b,AIBS2019
Inh_L1-4_VIP_OPRM1,2,0.0569,1.187060723726453,1.7110719843323872,UMI:In6b,AIBS2019
Inh_L1-4_VIP_PENK,2,0.1273,1.1468459497106749,1.1426665417763273,UMI:In6b,AIBS2019
Inh_L1_SST_CHRNA4,2,0.029,1.2387946537756562,2.3041944765489597,UMI:In6b,AIBS2019
Inh_L1_SST_NMBR,2,0,1.4552273522238441,5.629421878020355,UMI:In6b,AIBS2019
Inh_L2-3_VIP_CASC6,2,0.0034,1.305826237494633,3.5813594977439265,UMI:In6b,AIBS2019
Inh_L2-4_PVALB_WFDC2,2,0,2.375617339978486,23.341098296723235,UMI:In6b,AIBS2019
Inh_L2-4_SST_FRZB,2,0,2.170615315601318,12.31232074429257,UMI:In6b,AIBS2019
Inh_L2-4_VIP_CBLN1,2,0.0721,1.1532651703708732,1.478497698577445,UMI:In6b,AIBS2019
Inh_L2-4_VIP_SPAG17,2,3e-4,1.3910017232312886,4.1229165264245005,UMI:In6b,AIBS2019
Inh_L2-5_PVALB_SCUBE3,2,0,1.9671983889447675,7.152899915769047,UMI:In6b,AIBS2019
Inh_L2-5_VIP_SERPINF1,2,0.14,1.1210172358589394,0.9232730812852159,UMI:In6b,AIBS2019
Inh_L2-5_VIP_TYR,2,0.0747,1.200325050268885,1.6700427612110524,UMI:In6b,AIBS2019
Inh_L2-6_LAMP5_CA1,2,5e-4,1.395284090196698,4.29879879373905,UMI:In6b,AIBS2019
Inh_L2-6_VIP_QPCT,2,0.1295,1.1264691290519155,1.031697423629086,UMI:In6b,AIBS2019
Inh_L3-5_SST_ADGRG6,2,5e-4,1.429235735689175,5.231568785537433,UMI:In6b,AIBS2019
Inh_L3-6_SST_HPGD,2,5e-4,1.5820582674066788,5.786976229044782,UMI:In6b,AIBS2019
Inh_L3-6_SST_NPY,2,0.2273,1.1001833314138725,0.6442875842457999,UMI:In6b,AIBS2019
Inh_L3-6_VIP_HS3ST3A1,2,0.2535,1.0579796424881542,0.504464428599959,UMI:In6b,AIBS2019
Inh_L4-5_PVALB_MEPE,2,0,1.9845748830498118,10.608897333391859,UMI:In6b,AIBS2019
Inh_L4-5_SST_STK32A,2,0.0092,1.3769882278334016,3.73670931812908,UMI:In6b,AIBS2019
Inh_L4-6_PVALB_SULF1,2,0,2.117224973838961,16.51758471045072,UMI:In6b,AIBS2019
Inh_L4-6_SST_B3GAT2,2,8e-4,1.3677072475638044,4.711397169193382,UMI:In6b,AIBS2019
Inh_L4-6_SST_GXYLT2,2,0.0068,1.3835563962918032,3.2598339557877334,UMI:In6b,AIBS2019
Inh_L5-6_GAD1_GLP1R,2,0.0053,1.5389476408752851,3.5126871172452776,UMI:In6b,AIBS2019
Inh_L5-6_PVALB_LGR5,2,1e-4,1.7983512024089012,7.041240126885176,UMI:In6b,AIBS2019
Inh_L5-6_SST_KLHDC8A,2,0.0431,1.279939140580525,2.192666021098693,UMI:In6b,AIBS2019
Inh_L5-6_SST_MIR548F2,2,0,1.9074893018125048,8.39219511360202,UMI:In6b,AIBS2019
Inh_L5-6_SST_NPM1P10,2,0.003,1.4025451665864395,4.218495693292538,UMI:In6b,AIBS2019
Inh_L5-6_SST_TH,2,0.0125,1.4294773912971852,3.025321842265998,UMI:In6b,AIBS2019
